id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,application_type
1060760,1292536,8400,8400,8400, 36 months,17.27,300.62,D,D3,Hartford Hospital,10+ years,RENT,41500,Source Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Loan,061xx,CT,15.07,0,Feb-07,1,,,8,0,9398,77.4,9,f,0,0,10826.09106,10826.09,8400,2426.09,0,0,0,Feb-15,10.97,Feb-15,INDIVIDUAL
1060753,1292527,24925,24925,24900, 60 months,23.91,715.75,G,G4,exclusive autoline inc ,4 years,RENT,60000,Verified,Dec-11,Fully Paid,n,credit_card,Credit card payment loans ,330xx,FL,17.74,0,May-04,2,,,19,0,14265,98.9,26,f,0,0,37785.28111,37747.49,24925,12860.28,0,0,0,Apr-15,6543.21,Apr-15,INDIVIDUAL
1060559,1292720,5000,5000,5000, 36 months,9.91,161.13,B,B1,Bank of America,10+ years,MORTGAGE,75000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Card Consolidation,441xx,OH,18.5,0,Dec-95,0,,,19,0,40620,77.2,56,f,0,0,5646.96,5646.96,5000,646.96,0,0,0,Sep-13,2430.94,Sep-13,INDIVIDUAL
1060696,1292466,12000,12000,12000, 60 months,14.27,280.91,C,C2,Diocese of Florida,2 years,RENT,80000,Source Verified,Dec-11,Fully Paid,n,credit_card,Main,322xx,FL,6.51,0,Jul-06,0,,,8,0,6846,78.7,18,f,0,0,13597.18,13597.18,11999.99,1597.19,0,0,0,Dec-12,10515.58,Jan-16,INDIVIDUAL
1060735,1292507,12000,12000,12000, 36 months,12.42,400.99,B,B4,Calvary Assembly Of God,10+ years,RENT,42000,Not Verified,Dec-11,Fully Paid,n,credit_card,Consolidated,540xx,WI,21.49,0,Oct-95,1,,,13,0,17482,67.5,24,f,0,0,14432.75233,14432.75,12000,2432.75,0,0,0,Dec-14,410.32,Dec-14,INDIVIDUAL
1060720,1292493,13200,13200,13200, 36 months,11.71,436.61,B,B3,Fletcher's Plumbing & Contracting Inc.,2 years,MORTGAGE,41600,Not Verified,Dec-11,Charged Off,n,debt_consolidation,CC Consolidate - Home Improve,959xx,CA,9.55,0,Nov-01,0,,,10,0,10086,77.6,23,f,0,0,4931.09,4931.09,3210.7,1147.2,0,573.19,5.58,Oct-12,436.61,Mar-13,INDIVIDUAL
1060558,1281435,6000,6000,6000, 36 months,6.03,182.62,A,A1,Bergen Family Center,1 year,RENT,48000,Source Verified,Dec-11,Fully Paid,n,major_purchase,House Down Payment,070xx,NJ,15.25,0,Feb-01,0,,,9,0,3495,15.3,27,f,0,0,6568.337401,6568.34,6000,568.34,0,0,0,Sep-14,726.84,Jan-16,INDIVIDUAL
1060731,1292503,10000,10000,10000, 36 months,6.62,307.04,A,A2,morganam@t,8 years,MORTGAGE,50000,Verified,Dec-11,Fully Paid,n,credit_card,comsolidate credit,158xx,PA,13.42,0,Jun-96,3,,,13,0,9178,38.6,31,f,0,0,10606.08,10606.08,10000,606.08,0,0,0,Jan-13,6930.15,Feb-13,INDIVIDUAL
1060536,1292297,17500,17500,17500, 60 months,12.42,393.01,B,B4,Rupp Baase Pfalzgraf Cunningham & Coppol,4 years,RENT,70000,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Loan,142xx,NY,16.7,0,Mar-87,1,,,15,0,12176,67.3,53,f,0,0,18211.49,18211.49,17500.01,711.48,0,0,0,Apr-12,17034.03,Jan-16,INDIVIDUAL
1060721,1292491,6500,6500,6500, 36 months,10.65,211.73,B,B2,Prime Inc,2 years,RENT,53000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Consolidate,657xx,MO,20.81,0,Dec-04,0,,,12,0,6666,80.3,25,f,0,0,7619.888892,7619.89,6500,1119.89,0,0,0,Dec-14,221.3,Dec-14,INDIVIDUAL
1060527,1292287,10000,10000,10000, 36 months,7.51,311.11,A,A3,Exsilen USA,2 years,MORTGAGE,65000,Not Verified,Dec-11,Fully Paid,n,small_business,Small Business Loan,553xx,MN,8.55,1,Oct-97,1,15,,10,0,6242,12.8,25,f,0,0,10942.88,10942.88,10000,942.88,0,0,0,Aug-13,5046.57,Sep-13,INDIVIDUAL
1060714,1292484,12000,12000,12000, 36 months,9.91,386.7,B,B1,Gannett Healthcare Group,2 years,RENT,85000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Consolidation loan,701xx,LA,10.38,0,Mar-04,1,,,12,0,9358,45.3,22,f,0,0,13911.01573,13911.02,12000,1911.02,0,0,0,Oct-14,1162.92,Nov-15,INDIVIDUAL
1060508,1292266,10000,10000,10000, 36 months,14.27,343.09,C,C2,Bottomley Distributing,10+ years,RENT,55000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,My loan,950xx,CA,22.1,0,Mar-01,1,,,9,0,7107,54.3,12,f,0,0,12347.16119,12347.16,10000,2347.16,0,0,0,Dec-14,355.91,Mar-15,INDIVIDUAL
1059582,1291186,12375,12375,12375, 36 months,14.27,424.58,C,C2,St. Vincent Hospital,10+ years,RENT,36000,Not Verified,Dec-11,Fully Paid,n,credit_card,Killing those big bank cards,016xx,MA,23.03,0,Mar-01,1,,,5,0,13697,91.3,5,f,0,0,13695.68,13695.68,12374.99,1320.69,0,0,0,Dec-12,3035.15,Mar-15,INDIVIDUAL
1060481,1292237,10000,10000,10000, 36 months,10.65,325.74,B,B2,Kendall Regional Medical Center,1 year,RENT,26000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,331xx,FL,9.78,0,Dec-06,1,,,8,0,5424,61,12,f,0,0,11723.08493,11723.08,10000,1723.08,0,0,0,Dec-14,339.6,Dec-14,INDIVIDUAL
1052346,1283902,20000,20000,19975, 60 months,18.25,510.6,D,D5,St.Bernard Hospital,7 years,RENT,70000,Verified,Dec-11,Late (31-120 days),n,small_business,Trading business,604xx,IL,18.41,0,Jul-02,1,,,12,0,10958,71.2,18,f,6812.81,6804.2,22954.38,22925.87,13187.2,9767.18,0,0,0,Sep-15,510.6,Jan-16,INDIVIDUAL
1054397,1286027,4400,4400,4400, 36 months,19.03,161.36,E,E2,NY Dept of Sanitation,7 years,RENT,80000,Verified,Dec-11,Fully Paid,n,small_business,Personal Business Loan,100xx,NY,2.65,0,Mar-04,0,26,,4,0,6043,99.1,13,f,0,0,5806.34597,5806.35,4400,1406.35,0,0,0,Dec-14,166.29,Jan-16,INDIVIDUAL
1055294,1286856,25000,25000,25000, 36 months,13.49,848.27,C,C1,Porsche Cars North America,4 years,MORTGAGE,80000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Consolidation,300xx,GA,14.65,0,Oct-96,1,,,11,0,24308,71.7,27,f,0,0,27062.01,27062.01,25000,2062.01,0,0,0,Sep-12,28.31,Sep-12,INDIVIDUAL
1060485,1292242,14125,14125,14125, 36 months,12.42,472,B,B4,,n/a,MORTGAGE,45696,Verified,Dec-11,Charged Off,n,debt_consolidation,DEBT  CONSOLIDATION,283xx,NC,21.93,0,Aug-00,0,,,10,0,15831,91.5,26,f,0,0,6600.86,6600.86,4875.95,1724.91,0,0,0,Feb-13,472,Jan-16,INDIVIDUAL
1060697,1292467,35000,21825,21825, 60 months,20.3,581.88,E,E5,Credit Suisse,2 years,MORTGAGE,100000,Verified,Dec-11,Fully Paid,n,wedding,Wedding Loan,070xx,NJ,24.71,0,Feb-97,0,,,16,0,10345,68.7,61,f,0,0,28470.38,28470.38,21825,6645.38,0,0,0,Oct-13,14523.83,Oct-13,INDIVIDUAL
1060670,1292440,13600,13600,13600, 60 months,12.69,307.29,B,B5,Altria,1 year,RENT,62000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,750xx,TX,11.98,0,Aug-00,2,,,11,0,16902,53.5,35,f,0,0,17506.9357,17506.94,13600,3906.94,0,0,0,Feb-15,944.57,Jan-16,INDIVIDUAL
1060452,1292208,20000,20000,20000, 60 months,12.69,451.9,B,B5,Crothall health Groups,7 years,RENT,50000,Verified,Dec-11,Fully Paid,n,credit_card,Personal Loan,019xx,MA,27.67,0,Apr-02,0,,,9,0,16436,76.1,29,f,0,0,25198.37659,25198.38,20000,5198.38,0,0,0,Jul-14,8163.48,Jan-16,INDIVIDUAL
1051471,1283155,18000,18000,18000, 36 months,13.49,610.75,C,C1,golden living summitt,< 1 year,OWN,66000,Source Verified,Dec-11,Charged Off,n,debt_consolidation,Debt Consolidation Loan,187xx,PA,12.87,0,Sep-94,1,,,10,0,13938,42.9,27,f,0,0,13380.5,13380.5,2950.75,1315.4,0,9114.35,495.2358,Jul-12,610.75,Dec-12,INDIVIDUAL
1059954,1291797,13000,13000,12975, 60 months,16.77,321.48,D,D2,AT&T,10+ years,OWN,80000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Consolidation,641xx,MO,4.96,0,Dec-95,3,,,6,0,10984,84.5,9,f,0,0,18462.04001,18426.58,13000,5462.04,0,0,0,Apr-15,5992.22,Jan-16,INDIVIDUAL
1059310,1291114,35000,35000,35000, 36 months,16.77,1243.85,D,D2,Hines Interests LP,7 years,MORTGAGE,100000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Consolidation Loan,752xx,TX,19.03,0,May-92,2,,,7,0,38248,74.6,18,f,0,0,44519.61002,44519.61,35000,9519.61,0,0,0,Jul-14,7226.73,Aug-14,INDIVIDUAL
1055282,1286844,35000,35000,35000, 36 months,14.27,1200.82,C,C2,IBM,1 year,MORTGAGE,123000,Verified,Dec-11,Fully Paid,n,credit_card,Credit card re-fi,483xx,MI,19.34,0,Sep-96,0,,,10,0,41034,83.1,34,f,0,0,41998.98,41998.98,35000,6998.98,0,0,0,Nov-13,15600.1,Nov-13,INDIVIDUAL
1060631,1292393,12000,12000,12000, 60 months,11.71,265.18,B,B3,Harvard Asia Center,10+ years,RENT,70000,Not Verified,Dec-11,Current,n,debt_consolidation,Debt Consolidation Loan,021xx,MA,21.17,0,Jul-85,1,,,9,0,9558,77.7,23,f,2998.59,2998.59,12713.56,12713.56,9001.42,3712.14,0,0,0,Dec-15,265.18,Jan-16,INDIVIDUAL
1058486,1290074,7200,7200,7200, 36 months,13.49,244.3,C,C1,Central School District 301,9 years,MORTGAGE,60000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,601xx,IL,22.22,0,Jan-93,0,70,,16,0,13874,50.6,23,f,0,0,8400.86,8400.86,7200,1200.86,0,0,0,Jul-13,4013.19,Jan-16,INDIVIDUAL
1060427,1292182,25000,15925,15925, 60 months,15.96,386.93,C,C5,Cvs pharmacy ,10+ years,MORTGAGE,150000,Verified,Dec-11,Fully Paid,n,small_business,Business loan ,347xx,FL,5.66,0,Jun-97,2,,,23,0,27505,40.6,51,f,0,0,22175.02094,22175.02,15925,6250.02,0,0,0,Mar-15,7507.67,Apr-15,INDIVIDUAL
1060418,1292172,4000,4000,4000, 36 months,12.69,134.18,B,B5,May Advertising,3 years,RENT,80000,Not Verified,Dec-11,Fully Paid,n,other,Other Loan,920xx,CA,21.66,0,Sep-02,0,,,11,0,25596,97.3,17,f,0,0,4828.770623,4828.77,4000,828.77,0,0,0,Dec-14,140.27,Dec-14,INDIVIDUAL
1060605,1292364,7000,7000,7000, 36 months,7.51,217.78,A,A3,Gilchrist County Property Appraiser,10+ years,RENT,31000,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Payoff Loan,326xx,FL,26.86,0,Jul-02,1,,,8,0,5033,44.1,13,f,0,0,7837.832636,7837.83,7000,837.83,0,0,0,Dec-14,230.87,Jan-16,INDIVIDUAL
1060597,1292355,15000,15000,15000, 36 months,13.49,508.96,C,C1,vanderbuit mtg,4 years,MORTGAGE,90000,Source Verified,Dec-11,Fully Paid,n,other,add limousine to company,290xx,SC,6.93,0,Dec-80,0,38,,10,0,23062,71.8,17,f,0,0,18379.50029,18379.5,15000,3339.08,40.42158905,0,0,Jan-15,78.92,Jan-15,INDIVIDUAL
1060600,1292359,12800,12800,12800, 60 months,11.71,282.86,B,B3,Hand Surgery & Rehabilitation Center,1 year,RENT,61600,Not Verified,Dec-11,Current,n,debt_consolidation,2011 loan,190xx,PA,21.8,0,Jun-89,0,,,10,0,23979,60.1,37,f,3196.46,3196.46,13564.28,13564.28,9603.54,3960.74,0,0,0,Dec-15,282.86,Jan-16,INDIVIDUAL
1053763,1285365,35000,21350,21325, 60 months,20.89,576.27,F,F1,"16th MP BDE, U.S. Army",10+ years,MORTGAGE,71316,Verified,Dec-11,Charged Off,n,debt_consolidation,Debt Consolidation Loan,283xx,NC,14.79,1,Jan-94,1,23,,13,0,18651,75.5,23,f,0,0,1151.2,1149.86,412.29,738.91,0,0,0,Feb-12,576.27,Jan-16,INDIVIDUAL
1060581,1292336,15000,15000,15000, 60 months,16.77,370.94,D,D2,miami herald media company,8 years,RENT,42000,Not Verified,Dec-11,Current,n,credit_card,Credit Card Loan,331xx,FL,15.69,0,Apr-05,1,,,9,0,12259,73.3,12,f,4083.45,4083.45,17782.5,17782.5,10916.56,6865.94,0,0,0,Dec-15,370.94,Jan-16,INDIVIDUAL
1060372,1292123,7200,7200,7200, 36 months,7.9,225.29,A,A4,Wheeler Clinic,5 years,RENT,34000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Consolidation,060xx,CT,17.51,0,Jun-02,0,77,38,10,1,5176,48.8,13,f,0,0,8111.041493,8111.04,7200,911.04,0,0,0,Jan-15,6.6,Jul-15,INDIVIDUAL
1060371,1292122,13000,13000,13000, 36 months,17.27,465.24,D,D3,walmart,10+ years,RENT,36000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,720xx,AR,10.9,0,Oct-00,1,27,,7,0,5260,80.9,12,f,0,0,16272.97548,16272.98,13000,3272.98,0,0,0,Apr-14,464.45,Jan-16,INDIVIDUAL
1060369,1292120,28000,28000,28000, 36 months,7.9,876.13,A,A4,Ford Atlantic Fastener Corporation,4 years,RENT,65000,Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Loan,078xx,NJ,14.64,0,Feb-94,1,,,7,0,13504,36.2,15,f,0,0,31031.65,31031.65,28000,3031.65,0,0,0,Nov-13,11763.44,Jan-16,INDIVIDUAL
1060365,1292116,12000,12000,12000, 36 months,9.91,386.7,B,B1,Pizza Hut,8 years,RENT,35000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,366xx,AL,15.87,0,May-01,1,,,6,0,17035,57.6,7,f,0,0,13918.77988,13918.78,12000,1918.78,0,0,0,Dec-14,398.06,Dec-14,INDIVIDUAL
1060086,1291922,16000,16000,16000, 60 months,17.58,402.65,D,D4,Rodney Lough Galleries,< 1 year,RENT,50000,Not Verified,Dec-11,Charged Off,n,debt_consolidation,Debt Consolidation Loan,890xx,NV,21.14,0,Apr-05,1,,,8,0,21627,70.5,13,f,0,0,1698.62,1698.62,338.39,465.55,0,894.68,161.0424,Feb-12,402.65,Jul-12,INDIVIDUAL
1058493,1290081,14000,14000,14000, 36 months,8.9,444.55,A,A5,Sumisho Global Logisitics,5 years,RENT,62004,Not Verified,Dec-11,Fully Paid,n,other,Debt Consolidation Loan,115xx,NY,9.08,0,Mar-02,0,,,7,0,9360,69.9,19,f,0,0,16001.29787,16001.3,14000,2001.3,0,0,0,Dec-14,456.61,Jan-16,INDIVIDUAL
1059978,1291598,11500,11500,11500, 36 months,11.71,380.38,B,B3,USPS,10+ years,RENT,74000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Bills,944xx,CA,7.96,0,May-01,0,,,8,0,16144,84.1,10,f,0,0,13368.85,13368.85,11500,1868.85,0,0,0,Nov-13,5016.67,Nov-13,INDIVIDUAL
1059252,1290856,10500,10500,10500, 36 months,14.65,362.19,C,C3,,1 year,MORTGAGE,42000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,credit card payment,300xx,GA,10.77,0,Mar-02,2,30,,7,0,16705,52.2,23,f,0,0,12544.09,12544.09,10500,2044.09,0,0,0,Oct-13,246.39,Jan-16,INDIVIDUAL
1060167,1291810,14400,14400,14400, 36 months,12.42,481.18,B,B4,Photonics Industries Intl,5 years,OWN,48000,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Cards,066xx,CT,20.68,0,Feb-05,0,,,14,0,14347,42.6,16,f,0,0,17352.76502,17352.77,14400,2928.72,24.0480483,0,0,Jan-15,504.22,Dec-15,INDIVIDUAL
1059974,1291594,16000,16000,15943.14211, 36 months,9.91,515.6,B,B1,Cox Communications,7 years,RENT,65000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,926xx,CA,10.36,0,Nov-97,0,,,6,0,19518,94.3,17,f,0,0,17991.38,17926.73,16000.01,1991.37,0,0,0,Oct-13,6386.35,Jan-16,INDIVIDUAL
1060046,1291676,5375,5375,5375, 36 months,9.91,173.21,B,B1,Washington State University,2 years,RENT,15360,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Card Payment,991xx,WA,16.25,0,Nov-05,1,,,4,0,6988,27.3,8,f,0,0,6233.763882,6233.76,5375,858.76,0,0,0,Dec-14,181.55,Jan-16,INDIVIDUAL
1060030,1291660,12000,12000,12000, 36 months,13.49,407.17,C,C1,Liberty Mutual Ins,10+ years,MORTGAGE,61000,Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Consolidation Loan,335xx,FL,17.67,0,Mar-94,2,,,10,0,12548,90.3,30,f,0,0,14559.2163,14559.22,12000,2559.22,0,0,0,Jun-14,2774.95,Jan-16,INDIVIDUAL
1059948,1291788,12000,12000,12000, 36 months,7.51,373.33,A,A3,Buddy Media,< 1 year,RENT,83000,Source Verified,Dec-11,Charged Off,n,debt_consolidation,Credit Consolidation,100xx,NY,8.36,0,Jul-01,1,,,9,0,18692,82.7,36,f,0,0,3531.72,3531.72,2435.23,547.09,0,549.4,5.39,Aug-12,373.33,Feb-13,INDIVIDUAL
1060036,1291666,17000,17000,16975, 36 months,6.03,517.41,A,A1,ValleyCare Health System,2 years,MORTGAGE,120000,Verified,Dec-11,Fully Paid,n,small_business,Small Business Loan,945xx,CA,8.94,0,Aug-97,0,,,12,0,3049,4.1,27,f,0,0,18625.72564,18598.34,17000,1625.73,0,0,0,Dec-14,523.66,Jan-16,INDIVIDUAL
1055631,1287194,30000,30000,28871.44293, 60 months,19.03,778.72,E,E2,Power Nissan Chandler,< 1 year,RENT,106000,Verified,Dec-11,Fully Paid,n,credit_card,credit card consolidation,852xx,AZ,15.72,0,Oct-99,3,,,12,0,29623,74.2,24,f,0,0,36983.59,34351.92,30000,6983.59,0,0,0,Apr-13,25316.64,Jan-16,INDIVIDUAL
1060019,1291647,13000,13000,13000, 36 months,20.3,485.12,E,E5,gap inc,5 years,RENT,42000,Not Verified,Dec-11,Charged Off,n,debt_consolidation,smart,432xx,OH,7.69,0,Sep-06,1,,,5,0,11612,99.5,5,f,0,0,6564.2,6564.2,3536.97,2483.96,0,543.27,5.37,Jan-13,204.92,May-13,INDIVIDUAL
1053454,1285049,7125,7125,7125, 36 months,7.51,221.67,A,A3,Apria Healthcare,< 1 year,MORTGAGE,30000,Not Verified,Dec-11,Charged Off,n,debt_consolidation,Loan #1,641xx,MO,18.12,0,Mar-01,0,,,7,0,12648,68,20,f,0,0,3103.49,3103.49,2306.14,520.74,0,276.61,2.81,Mar-13,174.2,Jul-15,INDIVIDUAL
1059930,1291769,14000,14000,14000, 60 months,18.25,357.42,D,D5,Sea World San Antonio,10+ years,RENT,32000,Not Verified,Dec-11,Current,n,wedding,Wedding,782xx,TX,16.28,0,Oct-99,2,67,,5,0,10617,87,13,f,3903.18,3903.18,17135.62,17135.62,10096.83,7038.79,0,0,0,Dec-15,357.42,Jan-16,INDIVIDUAL
1060004,1291631,8000,8000,8000, 36 months,14.65,275.96,C,C3,RCHN,1 year,RENT,72100,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt consolidation,945xx,CA,6.71,0,Oct-04,3,,,8,0,14147,92.7,16,f,0,0,8797.75,8797.75,8000,797.75,0,0,0,Sep-12,6593.13,Jan-16,INDIVIDUAL
1060015,1291641,12500,12500,12500, 36 months,11.71,413.45,B,B3,fch enterpise,3 years,RENT,58000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,pay off credit bills,968xx,HI,17.32,0,Apr-99,1,,,10,0,7059,79.3,16,f,0,0,14881.19741,14881.2,12500,2381.2,0,0,0,Dec-14,425.27,Dec-14,INDIVIDUAL
1059936,1291775,10000,10000,10000, 36 months,14.27,343.09,C,C2,OEC Freight,4 years,RENT,40000,Source Verified,Dec-11,Fully Paid,n,car,Car Loan,113xx,NY,18.69,0,Oct-07,0,,,6,0,5689,87.5,7,f,0,0,11154.11,11154.11,10000,1154.11,0,0,0,Nov-12,7731.76,Sep-15,INDIVIDUAL
1059288,1290891,12000,8175,8175, 60 months,13.49,188.07,C,C1,Tory Burch,1 year,RENT,75000,Not Verified,Dec-11,Current,n,other,Unexpected Expenses,921xx,CA,23.58,1,Sep-95,0,11,,7,0,11209,57.5,24,f,2104.03,2104.03,9020.08,9020.08,6070.97,2949.11,0,0,0,Dec-15,188.07,Jan-16,INDIVIDUAL
1052230,1283783,14000,14000,14000, 36 months,10.65,456.03,B,B2,Belcan Corp,3 years,RENT,48880,Not Verified,Dec-11,Fully Paid,n,credit_card,Helping out my wallet,616xx,IL,21.95,0,Aug-02,0,,,7,0,13790,73.7,15,f,0,0,16413.45172,16413.45,14000,2413.45,0,0,0,Dec-14,470.86,Dec-14,INDIVIDUAL
1059996,1291621,7500,7500,7500, 36 months,6.03,228.27,A,A1,Town of Douglas,5 years,RENT,48000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,014xx,MA,5.08,0,May-00,0,,,6,0,6626,30.8,15,f,0,0,8213.849094,8213.85,7500,713.85,0,0,0,Oct-14,683.8,Nov-15,INDIVIDUAL
1059887,1291721,19200,19200,19150, 36 months,9.91,618.72,B,B1,TriCities Chaplaincy,9 years,MORTGAGE,40000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,993xx,WA,11.37,0,Jul-90,2,,,8,0,14061,67.6,15,f,0,0,21528.19,21472.15,19200,2328.19,0,0,0,Jul-13,10413.87,Jul-13,INDIVIDUAL
1010310,1237314,9000,9000,9000, 36 months,11.71,297.69,B,B3,Vitacost.com,7 years,MORTGAGE,110000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,debt consolidation,334xx,FL,13.06,0,Sep-05,0,,,10,0,14810,65.2,12,f,0,0,10714.95251,10714.95,9000,1714.95,0,0,0,Dec-14,303.86,Dec-14,INDIVIDUAL
1059889,1291723,16000,16000,15975, 60 months,17.27,399.97,D,D3,La Costa Resort and Spa,4 years,MORTGAGE,60000,Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Loan,920xx,CA,11.98,0,Jul-05,1,,,8,0,19626,80.8,13,f,0,0,19173.08,19143.21,11608.49,7564.59,0,0,0,Jan-16,4824.69,Jan-16,INDIVIDUAL
1059736,1291552,20000,20000,20000, 36 months,8.9,635.07,A,A5,Smith & Warren,3 years,RENT,65000,Verified,Dec-11,Fully Paid,n,credit_card,Personal Growth,069xx,CT,14.99,0,Aug-03,2,,,8,0,10559,44.5,17,f,0,0,22859.45344,22859.45,20000,2859.45,0,0,0,Dec-14,649.94,Aug-15,INDIVIDUAL
1059870,1291503,9000,9000,9000, 36 months,13.49,305.38,C,C1,Arizona Beverage Llc,7 years,MORTGAGE,50000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,personal loan,333xx,FL,1.99,3,May-02,0,16,,3,0,2462,42.4,15,f,0,0,10990.74867,10990.75,9000,1990.75,0,0,0,Dec-14,314.15,Feb-15,INDIVIDUAL
1059874,1291507,9600,9600,9550, 36 months,7.51,298.67,A,A3,Riverside County,10+ years,RENT,55000,Verified,Dec-11,Charged Off,n,debt_consolidation,Debt reducer,925xx,CA,27.34,0,Feb-01,0,,,10,0,10204,74.8,28,f,0,0,7120.37,7083.33,5595.77,959.79,0,564.81,5.496300004,Oct-13,298.67,Mar-14,INDIVIDUAL
1032863,1262418,12000,12000,12000, 60 months,12.69,271.14,B,B5,"Wells Fargo Insurance Services USA, Inc.",10+ years,MORTGAGE,63000,Not Verified,Dec-11,Charged Off,n,debt_consolidation,Debt Consolidation Loan,902xx,CA,20.67,0,Dec-86,0,25,,13,0,23888,64.1,45,f,0,0,12972.64,12972.64,886.61,736.51,0,11349.52,2043.18,Jun-12,271.14,Jan-16,INDIVIDUAL
1054178,1285805,18000,12325,12325, 60 months,11.71,272.37,B,B3,Raytheon,10+ years,MORTGAGE,133224,Source Verified,Dec-11,Current,n,home_improvement,Roof,750xx,TX,10.97,0,Dec-01,0,,,14,0,43090,46.3,30,f,3077.07,3077.07,13061.8,13061.8,9247.93,3813.87,0,0,0,Dec-15,272.37,Jan-16,INDIVIDUAL
1059843,1291476,1000,1000,1000, 36 months,13.49,33.94,C,C1,Inviting Company,8 years,RENT,35100,Not Verified,Dec-11,Fully Paid,n,small_business,Business Loan,721xx,AR,6.19,0,Oct-97,1,,,8,0,9219,73.1,17,f,0,0,1017.55,1017.55,1000,17.55,0,0,0,Feb-12,563.79,Apr-15,INDIVIDUAL
1057243,1288802,15000,15000,15000, 36 months,15.27,521.97,C,C4,Salisbury Behavioral Health INC.,6 years,RENT,38000,Verified,Dec-11,Charged Off,n,credit_card,Payoff my Credit Card Debit in 36 Months,191xx,PA,13.83,0,Mar-05,1,,,7,0,14406,91.8,10,f,0,0,9376.44,9376.44,6231.02,2630.06,0,515.36,5.17,May-13,521.97,Oct-13,INDIVIDUAL
1059785,1291412,12000,12000,12000, 36 months,16.77,426.47,D,D2,Braemac CA,6 years,RENT,38000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit card help,945xx,CA,21.32,0,Aug-04,0,,,10,0,6761,82.5,13,f,0,0,14107,14107,12000,2107,0,0,0,Mar-13,8152.79,Jan-16,INDIVIDUAL
1059698,1291514,12000,12000,12000, 60 months,14.27,280.91,C,C2,UC Davis,3 years,RENT,41000,Source Verified,Dec-11,Current,n,medical,Debt free ,939xx,CA,22.77,0,Jul-86,1,,,13,0,9967,78.9,15,f,3128.92,3128.92,13474.32,13474.32,8871.07,4603.25,0,0,0,Dec-15,280.91,Jan-16,INDIVIDUAL
1059704,1291520,14000,14000,14000, 36 months,8.9,444.55,A,A5,Hoffman Building Technologies,7 years,MORTGAGE,108000,Not Verified,Dec-11,Fully Paid,n,credit_card,Capitol One Refinance,274xx,NC,27.86,0,Jan-89,2,,,14,0,38144,44.8,28,f,0,0,15713.21,15713.21,14000,1713.21,0,0,0,Nov-13,5942.67,Nov-13,INDIVIDUAL
1059801,1291428,15600,15600,15600, 60 months,15.96,379.04,C,C5,State of Maryland,< 1 year,RENT,43000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Freedom,210xx,MD,7.56,0,Jun-04,2,,,5,0,8803,64.3,7,f,0,0,22125.43418,22125.43,15600,6525.43,0,0,0,Aug-15,5845.17,Aug-15,INDIVIDUAL
